,id,address,date,cause,longitude,latitude,done
13753,3101010201507911,中山东一路进南京东路南约15米,2015-04-27 21:15:00.0,上汽交运分中心,121.48581289794502,31.23900747487284,1
13970,3101010201510108,南京东路中山东一路南约0米,2015-06-29 22:05:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
14233,3101010201512546,中山东一路出南京东路南约10米,2015-08-08 14:15:00.0,上海市公安局黄浦分局交通警察支队第一责任区,121.48581289794502,31.23900747487284,1
14287,3101010201513034,河南中路南京东路北约50米,2015-08-17 19:50:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
14384,3101010201514047,南京东路出六合路西约20米,2015-09-04 08:30:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
14506,3101010201515300,南京东路山东中路北约80米,2015-09-25 09:50:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.48001234775163,31.236372917670767,1
14733,3101010201517854,南京东路四川中路东约4米,2015-10-23 11:50:00.0,永达分中心,121.47096507195369,31.23785332961822,1
14768,3101010201518064,西藏中路南京东路南约0米,2015-11-16 09:30:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
14793,3101010201518498,中山东一路南京东路南约15米,2015-11-23 13:35:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.48581289794502,31.23900747487284,1
14894,3101010201519463,南京东路江西中路南约0米,2015-12-08 14:10:00.0,上海市公安局黄浦分局交通警察支队一中队,121.48215950922507,31.239767451026275,1
15008,3101010201520303,福建中路南京东路北约20米,2015-12-23 14:46:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47915913391535,31.239069200609805,1
15025,3101010201520446,九江路南京东路东约50米,2015-12-25 13:59:00.0,上海市公安局黄浦分局交通警察支队第五责任区,121.47096507195369,31.23785332961822,1
15071,3101010201520942,河南中路南京东路东约00米,2015-12-07 09:00:00.0,南空分中心,121.47096507195369,31.23785332961822,1
15234,3101010201601329,南京东路中山东一路西约50米,2016-02-02 18:40:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.48581289794502,31.23900747487284,1
15427,3101010201603415,南京东路江西中路北约0米,2016-03-26 17:44:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48215950922507,31.239767451026275,1
15789,3101010201607159,南京东路河南中路东约1米,2016-04-07 15:30:00.0,东昌分中心,121.47096507195369,31.23785332961822,1
16084,3101010201610072,南京东路河南中路东约0米,2016-08-20 07:20:00.0,上海市公安局黄浦分局交通警察支队第二责任区,121.47096507195369,31.23785332961822,1
16325,3101010201612760,南京东路出贵州路西约10米,2016-10-26 12:15:00.0,上海市公安局黄浦分局交通警察支队第二责任区,121.47915913391535,31.239069200609805,1
16458,3101011200700728,四川中路、南京东路,2007-07-11 19:57:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
16590,3101011200702174,中山东一路、南京东路,2007-08-12 14:20:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
16606,3101011200702258,南京东路、广西路,2007-06-29 13:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
16687,3101011200702961,河南中路、南京东路,2007-08-31 15:25:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
16808,3101011200704454,南京东路、四川中路,2007-09-30 13:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
16809,3101011200704455,南京东路、广西路,2007-09-12 17:42:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
16885,3101011200705141,沙市一路、南京东路,2007-10-19 13:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
16897,3101011200705263,中山东一路、南京东路,2007-10-22 12:20:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
17026,3101011200706655,浙江中路、南京东路,2007-11-20 10:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
17034,3101011200706777,南京东路61号,2007-11-22 13:48:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48412478471208,31.240492890479565,1
17126,3101011200707640,中山东一路、南京东路,2007-09-15 22:20:00.0,上海市公安局黄浦分局交通警察支队第一责任区,121.48581289794502,31.23900747487284,1
17188,3101011200800068,河南南路、南京东路,2007-12-23 10:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
17228,3101011200800406,中山东一路近南京东路,2008-01-02 09:20:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
17294,3101011200801051,浙江中路，南京东路,2008-01-14 14:00:00.0,上海市公安局黄浦分局交通警察支队机动责任区,121.47915913391535,31.239069200609805,1
17295,3101011200801055,河南中路近南京东路口,2008-01-13 07:50:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
17366,3101011200801704,中山东一路、南京东路,2008-01-17 22:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
17369,3101011200801722,南京东路、四川中路,2008-01-27 13:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
17396,3101011200802015,南京东路、九江路,2008-02-07 13:28:00.0,上海市公安局黄浦分局交通警察支队机动责任区,121.47915913391535,31.239069200609805,1
17400,3101011200802053,南京东路789号停车场,2008-02-10 17:50:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47165348464354,31.236408956435103,1
17435,3101011200802368,南京东路近成都路,2008-02-18 17:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
17497,3101011200802970,四川中路近南京东路,2008-03-03 13:55:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
17596,3101011200803973,河南中路近南京东路,2008-03-24 07:35:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
17732,3101011200805331,南京东路、西藏中路,2008-04-19 11:16:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.46937664095243,31.238721032338066,1
17805,3101011200806027,南京东路近江西中路,2008-05-09 14:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48215950922507,31.239767451026275,1
17828,3101011200806223,南京东路、西藏中路,2008-05-08 22:15:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.46937664095243,31.238721032338066,1
17842,3101011200806439,南京东路、河南中路,2008-05-13 18:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48117670822857,31.23732484158225,1
17910,3101011200807226,福建中路近南京东路,2008-06-03 12:02:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
18133,3101011200809253,六合路、南京东路,2008-07-10 13:50:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
18138,3101011200809301,中山东一路近南京东路,2008-07-16 20:26:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
18165,3101011200809658,广西北路、南京东路,2008-05-04 14:50:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
18189,3101011200809879,南京东路、浙江中路,2008-07-27 20:45:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47423270701847,31.236566093075147,1
18229,3101011200810327,南京东路、中山东一路,2008-07-28 08:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
18286,3101011200810874,南京东路近江西中路,2008-08-17 22:49:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48215950922507,31.239767451026275,1
18423,3101011200812132,南京东路近四川中路,2008-09-10 16:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
18505,3101011200812899,河南中路、南京东路,2008-09-21 14:00:00.0,上海市公安局黄浦分局交通警察支队机动责任区,121.47915913391535,31.239069200609805,1
18510,3101011200813009,南京东路61号内,2008-09-28 08:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48384574262363,31.2405011053614,1
18528,3101011200813139,南京东路近河南中路,2008-10-02 12:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48117670822857,31.23732484158225,1
18610,3101011200813950,南京东路、河南中路,2008-10-19 10:55:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48117670822857,31.23732484158225,1
18619,3101011200814079,南京东路61号内,2008-10-17 15:40:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48384574262363,31.2405011053614,1
18626,3101011200814154,南京东路近黄陂路,2008-10-18 20:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
18682,3101011200814778,四川中路近南京东路,2008-11-03 22:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
18750,3101011200815488,浙江中路近南京东路口,2008-11-16 14:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
18894,3101011200816783,中山东一路南京东路00米,2008-12-12 10:45:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
18950,3101011200817338,南京东路近河南中路（绿地中心）,2008-07-03 09:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.43075858031762,31.222464227291248,1
18975,3101011200817662,中山东一路南京东路00米（绿地中心）,2008-12-12 14:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.5019759433396,31.240021481737063,1
19035,3101011200900275,四川中路南京东路00米,2008-12-24 11:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
19066,3101011200900656,南京东路湖北路00米,2008-12-30 15:55:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
19161,3101011200901361,南京东路四川中路00米,2009-01-16 17:15:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
19212,3101011200901882,南京东路江西中路00米,2009-02-05 16:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48215950922507,31.239767451026275,1
19294,3101011200902640,中山东一路南京东路00米,2009-02-21 01:15:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
19308,3101011200902769,广西北路南京东路00米,2009-02-25 13:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
19331,3101011200903011,中山东一路南京东路00米,2009-03-02 18:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
19336,3101011200903054,南京东路四川中路00米,2009-03-02 12:15:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
19401,3101011200903637,中山东一路南京东路00米,2009-03-15 22:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
19437,3101011200904014,山西南路南京东路00米,2009-03-25 13:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
19511,3101011200904689,中山东一路南京东路00米,2009-04-04 02:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
